,Username,Datetime,Text
4760,WSJ,2020-12-02 19:15:09+00:00,"The story of Pfizer and BioNTech's Covid-19 vaccine began 30 years ago in rural Germany when two Turkish-born physicians, freshly in love, pledged to invent a new treatment for cancer https://t.co/5E5Mj3M0i8"
4761,WSJ,2020-12-02 12:45:03+00:00,What you need to know about the U.K.’s authorization of the Pfizer-BioNTech Covid-19 vaccine https://t.co/uzAdOOENAy
4762,WSJ,2020-12-02 07:22:42+00:00,"Breaking: The U.K. authorized a Covid-19 vaccine from Pfizer and BioNTech, becoming the first Western nation to do so. The first shot could come within days.  https://t.co/LE4QtcWhbb"
4763,WSJ,2020-12-01 10:10:01+00:00,"Pfizer and partner BioNTech said they are seeking approval from the European Union for their coronavirus vaccine, which could be marketed later this month https://t.co/8mwJbQrTd3"
4764,WSJ,2020-11-27 21:45:03+00:00,"United Airlines began charter flights to position Pfizer’s Covid-19 vaccine for distribution if the shots are approved, people familiar with the matter said https://t.co/AJx6WDRLsf"
4765,WSJ,2020-11-21 01:30:03+00:00,"Pfizer and BioNTech plan to ask health regulators soon to authorize their Covid-19 vaccine, after more data show it is working safely. If the FDA gives a thumbs-up, the shot would be the first to go into use in the U.S. Here’s what we know and don’t know. https://t.co/BtWa0NgNIC"
4766,WSJ,2020-11-20 23:30:11+00:00,"🎧 Listen: In today's episode of The Journal podcast, we speak with Dr. Ugur Sahin, the scientist who developed Pfizer and BioNTech's Covid-19 vaccine, about what could be the fastest vaccine ever developed and approved https://t.co/dB2n2k6tqz"
4767,WSJ,2020-11-20 15:01:07+00:00,"Pfizer says it will ask the FDA on Friday to clear the company’s Covid-19 vaccine, a rapid milepost in the vaccine’s development expected to pave the way for distribution in December https://t.co/KWPqzWVt7v"
4768,WSJ,2020-11-20 12:50:00+00:00,"Pfizer said it will ask the FDA today to authorize its Covid-19 vaccine, which could put it on track for distribution in December if cleared quickly #WSJWhatsNow https://t.co/AnRKVuWAuk"
4769,WSJ,2020-11-20 12:08:04+00:00,"Pfizer, Gilead, Ross: Here’s what to watch as markets kick into gear https://t.co/ETxS6QhbCd"
4770,WSJ,2020-11-20 11:47:04+00:00,"Pfizer says it will ask the FDA on Friday to clear the company’s Covid-19 vaccine, a rapid milepost in the vaccine’s development expected to pave the way for distribution in December https://t.co/6eEXeTleo6"
4771,WSJ,2020-11-18 16:15:06+00:00,How well does Pfizer’s Covid-19 vaccine work? Is it safe? When can I get vaccinated? Here's everything you need to know about one of the most advanced shots at the tail end of development. https://t.co/v3L2B1O51d
4772,WSJ,2020-11-18 11:47:46+00:00,"Pfizer, BioNTech to seek authorization within days after Covid-19 vaccine appeared 95% effective in final trial results and showed signs of being safe https://t.co/iLsZeJvr0v"
4773,WSJ,2020-11-14 15:45:06+00:00,"With Pfizer's Covid-19 vaccine on track to be authorized as early as next month, Western governments are facing an enormous logistical challenge: getting enough people shots of new vaccines https://t.co/eCmxneMIIF"
4774,WSJ,2020-11-13 14:30:03+00:00,"BioNTech, the company developing a Covid-19 vaccine with Pfizer, almost couldn’t get its IPO off the ground last year. After a dramatic shift of fortune, the company is now worth more than $24 billion. https://t.co/LKk8HEg2zZ"
4775,WSJ,2020-11-12 01:37:04+00:00,"Pfizer CEO Albert Bourla’s sale of about $5.6 million in company shares, on the same day it announced positive results from its Covid-19 vaccine, is drawing scrutiny from some investors https://t.co/xspkueGZqf"
4776,WSJ,2020-11-10 23:15:07+00:00,"🎧 Listen: In today's episode of The Journal podcast, @JaredSHopkins explains what needs to happen before the FDA approves Pfizer's Covid-19 vaccine and the biggest obstacles ahead for distributing it around the world https://t.co/ToBb9Tp3SU"
4777,WSJ,2020-11-10 03:45:03+00:00,"With Pfizer's Covid-19 vaccine on track to be authorized as early as next month, Western governments are facing an enormous logistical challenge: getting enough people shots of new vaccines https://t.co/3pAIkVE6CC"
4778,WSJ,2020-11-10 01:30:11+00:00,"From @WSJopinion: If its good interim results hold, Pfizer's Covid vaccine could spare us from the lockdown instincts of Joe Biden’s coronavirus team, writes The Editorial Board https://t.co/JztcmuWUH4"
4779,WSJ,2020-11-09 18:33:07+00:00,"Initial effectiveness data for the vaccine from Pfizer and BioNTech was positive. Yet more needs to be learned about the shot, including its safety, and hundreds of millions of doses must still be made for it to become widely available. https://t.co/njriUPWsjZ"
4780,WSJ,2020-11-09 15:08:03+00:00,President Trump and Joe Biden lauded news that a Covid-19 vaccine from Pfizer and BioNTech proved better than expected at protecting people from the coronavirus in a pivotal study https://t.co/oU6NuSh3PK
4781,WSJ,2020-11-09 12:45:03+00:00,Pfizer surged over 11% and BioNTech ‘s ADRs rose 8.8% in offhours trading after the drugmakers said their Covid-19 vaccine candidate proved to better than expected. Here's what to watch at market open. https://t.co/3iaDOIe4Cw
4782,WSJ,2020-11-09 12:12:02+00:00,S&amp;P 500 futures surged more than 3% after Pfizer's positive vaccine-trial results and Joe Biden's election win https://t.co/hwQ5bSOMOj
4783,WSJ,2020-11-09 11:46:00+00:00,"A Covid-19 vaccine developed by Pfizer and BioNTech proved more than 90% effective in its latest human trials, a milestone in the race to get a shot approved https://t.co/mNmLvEaVuc"
4784,WSJ,2020-10-25 21:30:11+00:00,"Pharmaceutical giant Pfizer is preparing to ship over a billion doses of Covid-19 vaccines, using frozen boxes, cargo planes and trucks in a mega logistics operation https://t.co/QA2SMWh7kT"
4785,WSJ,2020-10-25 02:48:04+00:00,"Pharmaceutical giant Pfizer is preparing to ship over a billion doses of Covid-19 vaccines, using frozen boxes, cargo planes and trucks in a mega logistics operation https://t.co/HHo7qoSoaW"
4786,WSJ,2020-10-24 14:45:04+00:00,"Pharmaceutical giant Pfizer is preparing to ship over a billion doses of Covid-19 vaccines, using frozen boxes, cargo planes and trucks in a mega logistics operation https://t.co/oFTmvLDt70"
4787,WSJ,2020-10-22 10:00:10+00:00,German biotech firm BioNTech was a niche player in futuristic cancer treatments when Covid-19 broke out in China. Now its vaccine with Pfizer is nearing the end of clinical trials. https://t.co/VzSAmNbO3K
4788,WSJ,2020-10-21 10:15:08+00:00,"Drugs giant Pfizer is preparing to ship over a billion doses of Covid-19 vaccines, using frozen boxes, cargo planes and trucks https://t.co/OGh6J2lF5p"
4789,WSJ,2020-10-16 10:15:36+00:00,"Drug giant Pfizer said it could be ready to apply for emergency-use authorization of its Covid-19 vaccine by late November, assuming it receives positive efficacy and safety data from late-stage human trials https://t.co/qrffJBBO7S"
4790,WSJ,2020-10-16 05:15:04+00:00,"The chief executive of the German company partnering with Pfizer in its coronavirus vaccine effort said the two are racing to increase production to meet the world’s needs, assuming the shot wins a regulatory green light https://t.co/SI1grees7E"
4791,WSJ,2020-10-10 17:00:27+00:00,A doctor who lost three patients to Covid-19 is taking part in a trial for Pfizer’s experimental vaccine. “I wanted to be a model to the African-American and Latino community that this is safe.” https://t.co/VM1upVfBiE
4792,WSJ,2020-10-01 19:30:03+00:00,Pfizer CEO Albert Bourla sent an all-hands letter saying the company won’t bow to political pressure while developing its Covid-19 vaccine https://t.co/tNxpiisx5h
4793,WSJ,2020-09-08 15:00:08+00:00,"Pfizer, Moderna and other seven companies promised not to file for approval of their Covid-19 vaccines until the shots have shown to work safely, as executives say they aren’t cutting corners in testing or manufacturing https://t.co/XLPUv4jMVq"
4794,WSJ,2020-09-04 22:25:39+00:00,"Rival Covid-19 vaccine makers including J&amp;J, Pfizer, Moderna plan to pledge not to seek government approval until shots have proved safe and effective https://t.co/LhRkb2vhFX"
4795,WSJ,2020-08-24 21:47:37+00:00,"Exxon, Pfizer and Raytheon were removed from the Dow Jones Industrial Average ahead of Apple’s stock split, replaced by Amgen, Salesforce and Honeywell https://t.co/bwM4bBOktp"
4796,WSJ,2020-08-01 14:45:00+00:00,"Moderna and Pfizer plan to enroll 30,000 subjects across the U.S., in separate trials, to determine whether their vaccines prevent symptomatic Covid-19 #WSJWhatsNow https://t.co/fG3bvluXnP"
4797,WSJ,2020-07-28 12:29:07+00:00,"Moderna and Pfizer plan to enroll 30,000 subjects across the U.S., in separate trials, to determine whether their vaccines prevent symptomatic Covid-19 #WSJWhatsNow https://t.co/547Ht7ivOF"
4798,WSJ,2020-07-28 12:00:02+00:00,"Pfizer posted growth in its biopharma division, but overall sales fell amid increased competition in its generic-drug business https://t.co/Q8mLvde7DF"
4799,WSJ,2020-07-24 18:30:00+00:00,"#WSJWhatsNow: Pfizer’s stock got a boost, while some tech shares faltered. @GunjanJS breaks down this week's winners and losers. https://t.co/x4mpBRFtWK"
4800,WSJ,2020-07-22 11:56:54+00:00,The U.S. will pay $1.95 billion to Pfizer and BioNTech to secure hundreds of millions of doses of a Covid-19 vaccine that Americans would receive for free https://t.co/QgXuxdEqqk
4801,WSJ,2020-07-10 11:45:07+00:00,"BioNTech, which partnered with Pfizer to develop a coronavirus vaccine, is confident it will be ready to seek regulatory approval by the end of the year. Several hundred million doses could be produced before then. https://t.co/pvBCwEbny1"
4802,WSJ,2020-07-01 16:32:44+00:00,"An experimental coronavirus vaccine from Pfizer and partner BioNTech showed promising signs of working in an early-stage study, researchers said https://t.co/L2w51IJB1e"
4803,WSJ,2020-05-05 19:20:09+00:00,Researchers began human testing in the U.S. of a potential coronavirus vaccine developed by Pfizer and German partner BioNTech https://t.co/X0hPUWua94
4804,WSJ,2020-05-05 16:34:48+00:00,"ICE says it is working with 3M, Amazon and Pfizer to curtail the flow of counterfeit N95 masks, coronavirus tests and other equipment into the U.S. https://t.co/QvuNmC7H0X"
4805,WSJ,2020-04-28 17:45:06+00:00,"The experimental vaccine could begin clinical testing in the U.S. as early as next week, and Pfizer could have results from the study next month https://t.co/WjsWYGMmDb"
4806,WSJ,2020-04-09 11:15:03+00:00,Pfizer will also start testing its approved rheumatoid-arthritis drug Xeljanz this week to see whether the therapy has an anticoronavirus benefit  https://t.co/9MwZbXXU5L
4807,WSJ,2019-10-29 11:50:03+00:00,Pfizer raised its financial targets for the year as the drugmaker reported better-than-expected quarterly results https://t.co/IchN4v7TVb
4808,WSJ,2019-07-31 04:30:06+00:00,From @WSJopinion: Pfizer’s deal with Mylan may make both companies more competitive—but this Big Pharma cocktail should come with a black box warning for investors https://t.co/y9nTFdWGSN
4809,WSJ,2019-07-29 20:30:00+00:00,Heard on the Street: Generics deal with Mylan fits well with strategy of new Pfizer CEO #WSJWhatsNow https://t.co/TirkuHSfwr
4810,WSJ,2019-07-29 11:30:05+00:00,"Pfizer to merge its off-patent drugs business with generic drugmaker Mylan, creating a giant global seller of lower-priced medicines https://t.co/0mcSMNqIIy"
4811,WSJ,2019-07-29 09:45:02+00:00,"Pfizer is in talks to merge its off-patent drugs business with Mylan, creating a global giant in lower-priced medicines, people familiar with the matter say https://t.co/0iBH93RyPO"
4812,WSJ,2019-07-27 12:05:03+00:00,"Pfizer is in talks to merge its off-patent drugs business with Mylan, creating a global giant in lower-priced medicines, people familiar say https://t.co/AGL0psCJM1"
4813,WSJ,2019-07-26 21:15:06+00:00,The FDA warns that patients taking 10-milligram dose of Pfizer drug Xeljanz are at higher risk of blood clots or death https://t.co/tdtmluK0sY
4814,WSJ,2019-06-17 14:45:09+00:00,"Pfizer agreed to buy Array BioPharma for $10.64 billion in cash, as the pharmaceutical company looks to expand its pipeline of cancer therapies https://t.co/Do2HBtnS3z"
4815,WSJ,2019-06-17 11:13:38+00:00,"Pfizer to buy cancer-research firm Array BioPharma for $48 a share in cash, in a deal valued at $11.4 billion including debt https://t.co/OajUVA60Ab"
4816,WSJ,2019-03-20 12:45:05+00:00,Pfizer is the latest pharmaceutical giant to bet on gene therapies to cure intractable diseases  https://t.co/StkY9rmZTU
4817,WSJ,2019-02-26 15:36:56+00:00,Lawmakers are questioning leaders from firms such as Merck and Pfizer about pricing practices and methods of thwarting competition from generic rivals. Follow our live coverage. https://t.co/udy8VE1MFI
4818,WSJ,2019-01-29 13:06:57+00:00,Pfizer swung to a loss in the fourth quarter as the pharmaceutical company faced pricing challenges in the U.S. and tougher generic competition https://t.co/5KiSps9cGW
4819,WSJ,2019-01-27 16:00:16+00:00,"Pfizer didn’t sell any cancer treatments 20 years ago. Now, it sells 17, including four that were approved in the U.S. at the end of last year. https://t.co/5TOspZZSiF"
4820,WSJ,2018-12-19 13:00:08+00:00,"Pfizer and Glaxo are combining their consumer-health units, creating the world's largest seller of drugstore staples like Advil and Sensodyne toothpaste https://t.co/3xTGYZoaGe"
4821,WSJ,2018-12-19 08:25:01+00:00,"Pfizer and GlaxoSmithKline agree to combine their consumer-health units, creating a global giant that focuses on selling drugstore staples https://t.co/ZIFePGBTWC"
4822,WSJ,2018-11-16 20:03:13+00:00,"Pfizer plans to raise the list prices on 41 prescription drugs, after rolling back some increases under criticism from Trump https://t.co/PyyrRaHLcq"
4823,WSJ,2018-10-09 16:07:06+00:00,"Pfizer assigned new leadership roles to several top executives, as the drugmaker prepares for Albert Bourla to begin his tenure as the next CEO https://t.co/jmc29x0eMG"
4824,WSJ,2018-10-02 01:00:13+00:00,"Opinion: The patent for Pfizer’s Lyrica will soon expire. That’s cause for celebration, writes Peter Kolchinsky https://t.co/39RvfaqLNk"
4825,WSJ,2018-10-01 17:45:06+00:00,"Instead of looking for megadeals, Pfizer is counting on its pipeline to boost growth https://t.co/EcezU2ismP"
4826,WSJ,2018-10-01 11:10:05+00:00,"Pfizer is looking to cancer, rare-disease and immune drugs and vaccines for growth https://t.co/lbMT4M6ZUb"
4827,WSJ,2018-10-01 10:38:42+00:00,Pfizer’s Ian Read to step aside as CEO after eight years helming one of world’s biggest drug companies; deputy Albert Bourla to succeed him https://t.co/gQp3CE6izs
4828,WSJ,2018-09-20 19:00:15+00:00,Companies like Pfizer and Cadbury are making plans to ensure Britons don't run out of essentials after Brexit https://t.co/lpGoW3dDqg
4829,WSJ,2018-07-11 05:40:01+00:00,Pfizer had raised the prices of more than 40 drugs last week https://t.co/DQSgzTW7jM
4830,WSJ,2018-07-10 23:26:56+00:00,Pfizer says it agreed to roll back recent drug-price increases following 'an extensive discussion with President Trump' https://t.co/hB7LYc8HPx
4831,WSJ,2018-07-09 20:05:06+00:00,Shares in Pfizer fell after President Donald Trump tweeted criticism of the drug company’s recent price increases https://t.co/B8yIZqKwl1
4832,WSJ,2018-07-03 05:30:04+00:00,"Pfizer raised the prices of more than 40 drugs this week––the second round of price increases this year despite mounting public scrutiny
https://t.co/Q2ni9C9Kxk"
4833,WSJ,2018-07-02 22:15:05+00:00,"Pfizer raised the prices of more than 40 drugs this week, the second round of price increases this year despite mounting public scrutiny https://t.co/01PFZ4DHru"
4834,WSJ,2018-05-09 16:30:05+00:00,"Some pharmacies are running out of lifesaving EpiPens, and Pfizer is increasing production to address the problem https://t.co/QMBAaCdzFz"
4835,WSJ,2018-01-30 14:20:04+00:00,Drugmaker Pfizer plans to pay a tax of $15 billion on overseas profits over the next eight years https://t.co/Kv47rXw7oY
4836,WSJ,2018-01-08 12:03:04+00:00,"Pfizer, Biogen, others to pay Regeneron for advance access to genetic database  https://t.co/XaDtnLyt0d"
4837,WSJ,2018-01-06 20:01:55+00:00,A Pfizer cutback in research for new Alzheimer's and Parkinson's drugs will result in layoffs of 300 employees https://t.co/yljtLOqih6
4838,WSJ,2017-11-13 15:15:09+00:00,"Pfizer creates COO role, putting Albert Bourla into position to become next CEO https://t.co/Q0uFlHn4lQ"
4839,WSJ,2017-10-25 15:00:13+00:00,"Glaxo says top priority is R&amp;D, but it would look at Pfizer unit that makes Advil,  Centrum and ChapStick https://t.co/nUobJhgvps"
4840,WSJ,2017-10-17 02:20:04+00:00,Pfizer and Merck are dropping OTC brands just as consumer-health shows signs of pressure — Heard on the Street https://t.co/cpz1YgloWS
4841,WSJ,2017-10-10 11:33:05+00:00,Pfizer says it may explore a sale or spinoff of its consumer healthcare unit that produces Advil and Centrum https://t.co/XWrwyoijB2
4842,WSJ,2017-09-08 07:11:58+00:00,"FDA warned Pfizer’s Meridian unit about quality issues with its EpiPen epinephrine auto-injector devices
https://t.co/3u7QqgqtRk"
4843,WSJ,2017-08-01 11:44:06+00:00,"Pfizer sales continue to fall as its drugs face increased competition from biosimilars, but the outlook is rosy https://t.co/oM1EOUK383"
4844,WSJ,2017-05-02 17:51:17+00:00,Pfizer revenue falls as drugs lose exclusivity https://t.co/PBwSZf7BUW
4845,WSJ,2017-05-02 12:04:32+00:00,Pfizer revenue falls as drugs lose exclusivity https://t.co/7WxwJhrNI7
4846,WSJ,2017-03-14 05:00:05+00:00,Why Apple and Pfizer are piling into Taiwan’s bond market  https://t.co/91X8STOxDQ
4847,WSJ,2016-12-07 09:56:28+00:00,Pfizer fined $107 million for epilepsy drug price hike https://t.co/WJU5a1Uf4c
4848,WSJ,2016-10-06 14:12:03+00:00,ICU Medical is buying a Pfizer unit for $1 billion https://t.co/enwqJ0eUT7 🔓
4849,WSJ,2016-09-26 11:15:37+00:00,Pfizer won’t pursue a split of established and new medical lines https://t.co/LFpAU09eHn 🔓
4850,WSJ,2016-08-22 18:38:06+00:00,Pfizer’s Medivation deal latest in long line of similar acquisitions https://t.co/xsuNHY7oZP 🔓
4851,WSJ,2016-08-22 15:58:07+00:00,Pfizer's deal to buy Medivation adds one of the leading prostate-cancer drugs to Pfizer’s portfolio https://t.co/dHPyUYD58q 🔓
4852,WSJ,2016-08-22 11:25:06+00:00,Pfizer to buy Medivation for $14 billion https://t.co/cF3oS5D4x0 🔓
4853,WSJ,2016-08-22 11:10:33+00:00,Breaking: Pfizer confirms $14 billion Medivation acquisition in deal that expands oncology portfolio  https://t.co/EGxPUvErau
4854,WSJ,2016-08-22 02:15:04+00:00,"Pfizer nears $14 billion deal to buy Medivation that would add key prostate-cancer drug to portfolio
https://t.co/rxAnymea6r 🔓"
4855,WSJ,2016-08-11 01:00:06+00:00,"Lawyer, adviser charged with insider trading ahead of Pfizer’s acquisition of King Pharmaceuticals in 2010 https://t.co/mKS6Cs2RUc 🔓"
4856,WSJ,2016-05-16 13:03:04+00:00,Pfizer to buy Anacor for $4.5 billion. Anacor's flagship asset is under review by the FDA for treating eczema https://t.co/JvjVjMktGZ
4857,WSJ,2016-05-03 11:36:02+00:00,"Pfizer reports rock-solid quarter, sees stronger year ahead https://t.co/WS6LZG2gMm"
4858,WSJ,2016-04-06 22:27:05+00:00,"Wisconsin primary results, Pfizer exits Allergan deal and more of today's top stories https://t.co/15OBWlPDAG https://t.co/BvEtnN6jhK"
4859,WSJ,2016-04-06 20:16:03+00:00,"Pfizer walks away from Allergan deal, primary math gets harder for Trump, and more of today's top stories https://t.co/AXBfEC8u7j"
4860,WSJ,2016-04-06 12:40:07+00:00,Pfizer and Allergan nixed their planned $150 billion merger after the Obama administration took aim at the deal https://t.co/9w5bApFeSp
4861,WSJ,2016-04-06 10:48:28+00:00,Breaking: Pfizer confirms termination of deal to combine with Allergan following new U.S. rules on inversions https://t.co/5xQPDPcm8q
4862,WSJ,2016-04-06 10:46:27+00:00,Pfizer decides to kill ts planned $150 billion takeover of Allergan https://t.co/xGt6EGjKFh
4863,WSJ,2016-04-06 01:55:19+00:00,Breaking: Pfizer board votes to kill $150 billion Allergan deal after Treasury tightened rules on tax inversions  https://t.co/04KaO9S77N
4864,WSJ,2016-02-16 15:41:51+00:00,Pfizer to pay $785 million to settle Medicaid claims https://t.co/XawtGPyUyX
4865,WSJ,2015-12-09 17:15:07+00:00,"How Pfizer set the cost of its new drug at $9,850 a month https://t.co/oatQoiaHQ1 https://t.co/z7FGRUsWQT"
4866,WSJ,2015-12-09 08:00:07+00:00,"How Pfizer set the cost of its new breast-cancer drug at $9,850 a month
https://t.co/wnB5YZrICC https://t.co/zxP4GZxdRx"
4867,WSJ,2015-11-24 16:14:06+00:00,Pfizer’s $155 billion Allergan deal offers Ireland few new benefits https://t.co/UzYXXOSxID
4868,WSJ,2015-11-23 15:20:40+00:00,Pfizer and Allergan merger will move one of the top names in corporate America to a foreign country https://t.co/tQ8a9pwEx8
4869,WSJ,2015-11-23 12:08:51+00:00,Breaking: Pfizer and Allergan announce agreement to merge in $155 billion deal https://t.co/5xQPDPcm8q
4870,WSJ,2015-11-23 05:00:44+00:00,"Pfizer and Allergan agreed on a historic merger deal worth more than $150 billion
https://t.co/2BKMVRce4m https://t.co/TrSWFDuhR4"
4871,WSJ,2015-11-22 18:38:55+00:00,"Breaking: Pfizer, Allergan set to approve merger worth more than $150 billion creating world's biggest drug maker  https://t.co/e8HssyUCAi"
4872,WSJ,2015-11-20 12:02:40+00:00,Pfizer heads for fight with U.S. Treasury on tax-saving Allergan deal https://t.co/rQGpVd0e3m
4873,WSJ,2015-11-20 09:55:01+00:00,Allergan could be the buyer in any deal with Pfizer https://t.co/mH4nIqyzSu
4874,WSJ,2015-10-29 18:30:59+00:00,Why Allergan is a cure for what ails Pfizer: https://t.co/PWXPban1S6 via @WSJheard $PFE
4875,WSJ,2015-10-29 14:10:42+00:00,Allergan confirms talks with Pfizer about a potential merger: https://t.co/k4cVvP4qa8 $PFE $AGN
4876,WSJ,2015-10-29 06:47:23+00:00,"Pfizer, Allergan consider blockbuster merger https://t.co/mE1xuVXkvQ https://t.co/eerKxMROmp"
4877,WSJ,2015-10-29 00:46:25+00:00,Breaking: Drugmakers Pfizer and Allergan consider merger in what could be the year's biggest announced deal  https://t.co/VxkeybCHe9
4878,WSJ,2015-06-08 05:00:09+00:00,These came in the mail from an online drug-sales site. Pfizer says they're not Viagra http://t.co/CRjv2ZqcCA http://t.co/70o6wYnRx0
4879,WSJ,2015-04-03 10:11:29+00:00,"Pfizer to stop vaccine sales business in China, another setback for drug makers there http://t.co/Ik4ybvGaGE http://t.co/qv5RjCkkQQ"
4880,WSJ,2015-04-03 03:24:02+00:00,"Pfizer to stop vaccine sales business in China, another setback for drug makers there http://t.co/j9YEH5CBSW http://t.co/dqnjFYVybo"
4881,WSJ,2015-02-05 12:31:50+00:00,Pfizer agrees to buy drug-maker Hospira for $16 billion as it seeks new growth as key drugs lose patent protection http://t.co/lz1blY2Pcd
4882,WSJ,2014-09-24 02:38:26+00:00,"Breaking: Pfizer explored a takeover of rival Actavis in recent weeks, but talks have ended.  http://t.co/ofajl0fa90"
4883,WSJ,2014-05-27 14:00:36+00:00,#Pfizer walks away from AstraZeneca deal-for now http://t.co/ocgIXNVd5T  $PFE
4884,WSJ,2014-05-26 14:12:31+00:00,Breaking: Pfizer walks away from AstraZeneca deal.  http://t.co/dbFWKEFWNv
4885,WSJ,2014-05-19 17:47:24+00:00,AstraZeneca rejected what Pfizer said was its final increased offer: http://t.co/L22DhOtkB5
4886,WSJ,2014-05-19 07:23:22+00:00,"AstraZeneca rejects Pfizer's increased offer, saying it must be at least 10% above Friday's indicative price. http://t.co/dAPsa3Qvco"
4887,WSJ,2014-05-19 06:11:35+00:00,Breaking: AstraZeneca rejects bid from Pfizer. http://t.co/tYCeEMbSEk
4888,WSJ,2014-05-18 17:49:12+00:00,Breaking: Pfizer is planning to make a sweetened takeover offer for AstraZeneca.  http://t.co/J0he7XgGZj
4889,WSJ,2014-05-13 06:50:45+00:00,Pfizer says it's eager to engage with AstraZeneca's board to win approval for the proposed $106 billion takeover. http://t.co/ezToGNwMSl
4890,WSJ,2014-05-12 10:27:02+00:00,Pfizer lays out its case for a proposed $106 billion takeover of AstraZeneca. http://t.co/mnHipaOS5S
4891,WSJ,2014-05-06 10:35:39+00:00,Breaking: AstraZeneca sets out its defense against takeover interest from Pfizer. http://t.co/BeoS667L45
4892,WSJ,2014-05-02 09:52:28+00:00,Breaking: AstraZeneca board rejects latest Pfizer takeover proposal.  http://t.co/xjjS4IiLob
4893,WSJ,2014-05-02 08:30:31+00:00,Pfizer lifts  the veil on the new AstraZeneca offer: A primer on the deal so far http://t.co/xuTwAF8BG3
4894,WSJ,2014-05-02 06:41:16+00:00,Pfizer raises its bid for AstraZeneca to £50 a share: http://t.co/LJL5rDfHuK
4895,WSJ,2014-05-02 06:03:14+00:00,Breaking: *Pfizer raises bid for AstraZeneca to £50 a share http://t.co/tYCeEMbSEk
4896,WSJ,2014-05-02 02:55:31+00:00,Breaking: Pfizer resumes takeover discussions with AstraZeneca  http://t.co/BzJ0WH9D8j
4897,WSJ,2014-04-28 10:13:54+00:00,"AstraZeneca says Pfizer's takeover proposal ""significantly undervalued"" the company and its prospects. http://t.co/3F1kBxtGsX"
4898,WSJ,2014-04-28 07:42:49+00:00,AstraZeneca shares surge on renewed bid from Pfizer. http://t.co/iuPnC77ETO
4899,WSJ,2014-04-28 06:04:29+00:00,Breaking: Pfizer confirms it has made takeover approach for AstraZeneca http://t.co/tYCeEMbSEk
4900,washingtonpost,2022-11-04 13:57:35+00:00,Pfizer says new booster shot increases omicron-fighting antibodies https://t.co/WAMdAfYxqJ
4901,washingtonpost,2022-11-01 14:57:43+00:00,"The data from Pfizer has not yet been published or peer reviewed.

But it offers a glimmer of good news in the middle of a brutal and early RSV season that has contributed to a wave of respiratory illness that is overwhelming many pediatric hospitals.  https://t.co/cwrQcnh6DU"
4902,washingtonpost,2022-11-01 14:57:42+00:00,"Pfizer announced Tuesday that its maternal RSV vaccine, given during pregnancy, protected infants from developing severe symptoms during the first six months after birth — a critical window of vulnerability. https://t.co/cwrQcnyHvs"
4903,washingtonpost,2022-11-01 13:26:57+00:00,"Pfizer plans to apply for approval of its RSV vaccine by year's end, in hopes a vaccine could be available before next year's respiratory-illness season. https://t.co/XjwItW0T7b"
4904,washingtonpost,2022-10-19 18:44:59+00:00,"That means the Novavax vaccine can be used as a booster for the messenger RNA vaccines manufactured by Moderna and by Pfizer and its German partner, BioNTech. https://t.co/94o3TxueEv"
4905,washingtonpost,2022-08-26 12:18:59+00:00,The lawsuit alleges Pfizer and German partner BioNTech appropriated two of Moderna’s innovations. https://t.co/codRY7oBTU
4906,washingtonpost,2022-08-26 12:18:59+00:00,"Breaking news: Moderna sues Pfizer-BioNTech, alleging coronavirus vaccine patent infringement https://t.co/codRY7oBTU https://t.co/8HW3VAlNSf"
4907,washingtonpost,2022-08-08 20:00:07+00:00,"Pfizer, the pharmaceutical giant that became a cash-generating machine thanks to its coronavirus vaccine, is bringing Global Blood Therapeutics into the fold under a $5.4 billion all-cash deal announced Monday. https://t.co/RYJKqVjlQQ"
4908,washingtonpost,2022-07-21 21:06:06+00:00,"Coronavirus vaccines — in Biden’s case, the Pfizer-BioNTech product — have helped drive down the rate of death and severe illness from the virus since they were first rolled out in December 2020, a couple of months after Trump became sick.
https://t.co/NVD2efqZDg"
4909,washingtonpost,2022-07-13 23:43:05+00:00,"Analysis: Novavax is new in the covid-fighting arsenal, but it uses the same technology as more established vaccines. Here's how it differs from Pfizer, Moderna and Johnson &amp; Johnson. https://t.co/Uq6FRvQgQ7"
4910,washingtonpost,2022-06-17 13:10:59+00:00,"FDA officials authorized the Moderna vaccine for children 6 months through 5 years old and the Pfizer-BioNTech vaccine for children 6 months through 4 years old. 

In the final step, the CDC is expected to take action Saturday. https://t.co/F8MYpVwyT3"
4911,washingtonpost,2022-06-15 19:53:43+00:00,FDA advisers back Moderna and Pfizer-BioNTech coronavirus vaccines for the youngest children https://t.co/7ZxP895xd6
4912,washingtonpost,2022-06-13 15:25:08+00:00,"The analysis by FDA scientists was released ahead of a meeting Wednesday of the agency’s independent experts, who will consider a request for emergency use authorization for the Pfizer-BioNTech vaccine in the youngest children. https://t.co/YNpPPcAh6Y"
4913,washingtonpost,2022-06-01 22:53:25+00:00,Pfizer seeks authorization of a coronavirus shot for children under 5 https://t.co/g3t7hMbISe
4914,washingtonpost,2022-05-19 23:22:02+00:00,CDC recommends Pfizer-BioNTech booster dose for children ages 5 to 11 https://t.co/FiPhn3mQ91
